FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
I9V22Y15RC,71194,71194,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,71195,71195,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,71196,71196,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,71197,71197,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,71198,71198,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,71199,71199,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7140,7140,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7141,7141,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7142,7142,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,71430,71430,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,71431,71431,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,71432,71432,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,71433,71433,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7144,7144,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,71481,71481,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,71489,71489,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7149,7149,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7200,7200,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7201,7201,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7202,7202,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,72081,72081,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,72089,72089,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7209,7209,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,725,725,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,72886,72886,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73000,73000,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73001,73001,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73002,73002,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73003,73003,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73004,73004,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73005,73005,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73006,73006,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73007,73007,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73008,73008,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73009,73009,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73010,73010,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73011,73011,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73012,73012,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73013,73013,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73014,73014,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73015,73015,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73016,73016,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73017,73017,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73018,73018,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73019,73019,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73020,73020,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73021,73021,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73022,73022,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73023,73023,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73024,73024,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73025,73025,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73026,73026,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73027,73027,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73028,73028,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73029,73029,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73030,73030,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73031,73031,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73032,73032,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73033,73033,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73034,73034,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73035,73035,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73036,73036,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73037,73037,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73038,73038,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73039,73039,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73070,73070,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73071,73071,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73072,73072,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73073,73073,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73074,73074,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73075,73075,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73076,73076,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73077,73077,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73078,73078,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73079,73079,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73080,73080,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73081,73081,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73082,73082,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73083,73083,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73084,73084,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73085,73085,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73086,73086,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73087,73087,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73088,73088,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73089,73089,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73090,73090,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73091,73091,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73092,73092,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73093,73093,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73094,73094,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73095,73095,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73096,73096,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73097,73097,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73098,73098,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73099,73099,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73313,73313,169,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73314,73314,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73315,73315,170,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73340,73340,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73341,73341,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73342,73342,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73343,73343,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73344,73344,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73345,73345,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,73349,73349,39,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7400,7400,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7401,7401,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7402,7402,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,74100,74100,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,74101,74101,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,74102,74102,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,74103,74103,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,74190,74190,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,74191,74191,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,74192,74192,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,74193,74193,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7420,7420,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7421,7421,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7422,7422,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7423,7423,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7424,7424,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,74251,74251,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,74253,74253,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,74259,74259,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7428,7428,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7429,7429,72,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7595,7595,12,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7596,7596,12,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,77181,77181,2,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,78001,78001,80,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,78003,78003,80,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,78031,78031,79,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,78032,78032,79,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,78033,78033,79,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,78039,78039,79,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,78072,78072,70,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7854,7854,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,78550,78550,84,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,78551,78551,84,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,78552,78552,2,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,78559,78559,2,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7980,7980,84,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7981,7981,84,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7982,7982,84,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7989,7989,84,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7991,7991,83,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,7994,7994,21,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80000,80000,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80001,80001,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80002,80002,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80003,80003,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80004,80004,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80005,80005,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80006,80006,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80009,80009,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80010,80010,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80011,80011,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80012,80012,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80013,80013,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80014,80014,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80015,80015,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80016,80016,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80019,80019,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80020,80020,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80021,80021,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80022,80022,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80023,80023,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80024,80024,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80025,80025,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80026,80026,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80029,80029,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80030,80030,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80031,80031,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80032,80032,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80033,80033,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80034,80034,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80035,80035,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80036,80036,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80039,80039,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80040,80040,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80041,80041,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80042,80042,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80043,80043,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80044,80044,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80045,80045,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80046,80046,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80049,80049,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80050,80050,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80051,80051,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80052,80052,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80053,80053,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80054,80054,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80055,80055,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80056,80056,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80059,80059,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80060,80060,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80061,80061,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80062,80062,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80063,80063,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80064,80064,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80065,80065,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80066,80066,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80069,80069,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80070,80070,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80071,80071,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80072,80072,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80073,80073,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80074,80074,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80075,80075,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80076,80076,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80079,80079,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80080,80080,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80081,80081,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80082,80082,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80083,80083,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80084,80084,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80085,80085,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80086,80086,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80089,80089,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80090,80090,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80091,80091,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80092,80092,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80093,80093,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80094,80094,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80095,80095,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80096,80096,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80099,80099,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80100,80100,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80101,80101,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80102,80102,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80103,80103,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80104,80104,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80105,80105,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80106,80106,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80109,80109,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80110,80110,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80111,80111,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80112,80112,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80113,80113,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80114,80114,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80115,80115,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80116,80116,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80119,80119,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80120,80120,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80121,80121,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80122,80122,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80123,80123,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80124,80124,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80125,80125,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80126,80126,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80129,80129,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80130,80130,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80131,80131,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80132,80132,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80133,80133,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80134,80134,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80135,80135,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80136,80136,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80139,80139,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80140,80140,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80141,80141,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80142,80142,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80143,80143,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80144,80144,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80145,80145,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80146,80146,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80149,80149,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80150,80150,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80151,80151,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80152,80152,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80153,80153,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80154,80154,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80155,80155,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80156,80156,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80159,80159,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80160,80160,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80161,80161,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80162,80162,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80163,80163,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80164,80164,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80165,80165,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80166,80166,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80169,80169,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80170,80170,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80171,80171,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80172,80172,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80173,80173,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80174,80174,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80175,80175,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80176,80176,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80179,80179,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80180,80180,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80181,80181,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80182,80182,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80183,80183,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80184,80184,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80185,80185,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80186,80186,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80189,80189,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80190,80190,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80191,80191,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80192,80192,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80193,80193,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80194,80194,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80195,80195,166,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80196,80196,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80199,80199,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
I9V22Y15RC,80220,80220,167,1,40,4,4,0,,0,,0,C,N,N,,,,,
